district,state,pop_below_15,sex_ratio,sex_ratio_birth,hh_elec,hh_drnk_water,hh_sanitation,hh_fuel,hh_salt,hh_health_insurance,women_10yr_school,women_premarried,women_earlymother,women_menstrual,fam_contra,fam_modern_contra,fam_female_ster,fam_IUD,fam_pill,fam_condom,fam_injectibles,fam_unmet_need,fam_healthworkers,fam_sideeffects,mother_antenatal,mother_neonatal,mother_folic,mother_MCP,delivery_expense,institutional_birth,births_csection,child_vaccinated,child_public_vaccinated,child_private_vaccinated,child_diarrhoea,child_resp,child_diet,child_stunted,child_wasted,child_severely_wasted,child_underwght,child_overwght,women_lowBMI,women_highBMI,women_high_wh,child_anaemic,women_anaemic,young_women_anaemic,women_highBS,men_highBS,women_highBP,men_highBP,women_cervical,women_breast,women_oral,women_tobbaco,men_tobbaco,women_alc,men_alc,HDI,st,dc,form_edu_mean,form_edu_median,ern_reg_mean,ern_self_mean,age_group_age_<18,age_group_age_18-35,age_group_age_35-60,age_group_age_60+,marst_1,marst_2,marst_3,gedu_lvl_1,gedu_lvl_5,gedu_lvl_6,gedu_lvl_7,gedu_lvl_8,gedu_lvl_10,gedu_lvl_12,gedu_lvl_13,tedu_lvl_1,voc_1.0,voc_2.0,voc_3.0,voc_4.0,voc_6.0,voc_typ_3.0,voc_fund_2.0,has_sas_1,has_sas_2,loc_pas_11.0,loc_pas_14.0,loc_pas_16.0,loc_pas_18.0,loc_pas_19.0,loc_pas_24.0,loc_pas_26.0,loc_pas_28.0,loc_pas_99.0,etyp_pas_1.0,etyp_pas_2.0,etyp_pas_5.0,wrkr_pas_1.0,wrkr_pas_2.0,wrkr_pas_3.0,wrkr_pas_4.0,job_pas_1.0,job_pas_4.0,leave_pas_1.0,leave_pas_2.0,ssec_pas_7.0,ssec_pas_8.0,ecoprd_pas_2.0,ecoprd_pas_3.0,etyp_sas_1.0,etyp_sas_2.0,wrkr_sas_1.0,ecoprd_sas_3.0,wrk_365_1.0,dur_pas_2.0,dur_pas_3.0,dur_pas_4.0,dur_pas_5.0,dur_sas_4.0,dur_sas_5.0,eff_pas_1.0,dur_unp_3.0,evr_wrk_1.0,evr_wrk_2.0,acws_11,acws_12,acws_21,acws_31,acws_51,acws_81,acws_91,acws_92,acws_94,acws_95,acws_97,acws_99,marst_4,gedu_lvl_11,loc_pas_10.0,etyp_pas_8.0,dur_sas_3.0,job_sas_1.0,leave_sas_2.0,ssec_sas_8.0,acws_93,hh_size_mean,hh_size_median,hce1_mean,hce1_median,hce2_mean,hce3_mean,hce3_median,hce4_mean,hce4_median,hce5_mean,hce5_median,hce_tot_mean,hce_tot_median,mult_total,relg_2_pct,relg_1_pct,sg_9_pct,sg_3_pct,sg_1_pct,sg_2_pct,distance
Bhind,Madhya Pradesh,28.54,978.56,968.06,98.15,95.49,79.86,30.96,94.8,30.98,28.91,25.06,5.54,75.34,58.67,48.5,38.36,1.18,0.69,5.68,0.3,17.21,27.76,69.74,63.12,94.34,29.77,97.77,1251.53,82.06,11.87,77.83,98.49,1.51,7.03,0.24,13.62,32.23,12.38,4.92,29.03,1.15,24.29,20.49,30.46,75.6,69.86,69.92,12.69,13.77,15.23,16.96,0.39,0.16,0.61,5.59,37.86,0.41,6.74,0.781,23.0,3.0,5.993846518699789,8.0,848.5022514581799,3523.3357618774107,0.3132639829165577,0.2718575638367342,0.3004023040036009,0.1144761492431071,0.4305255868415412,0.4948023504551894,0.074672063,0.2552167012102602,0.092344796,0.1683328715978847,0.2366486616548153,0.105109942,0.075312349,0.047105341,0.004226677,0.9914195062434128,0.006039399,0.034589817,0.023710845,0.149673198,0.7859867419954446,1.0,1.0,0.3034728407694071,0.6965271592305928,,0.048098589,0.052897424,0.069835445,,0.068683721,0.2093255500675245,0.1262459379915617,0.2276144943581269,0.896917942,0.036506514,0.052237521,0.9457733481233648,0.020492467,0.016347504,0.017386682,0.8039541951869755,0.1582455070593887,0.184843066,0.8151569344334729,0.1544705838669195,0.8151569344334729,0.2179329342930238,0.6553050072923129,0.5843295095590627,0.4156704904409372,0.9901072875597408,0.1636316543068099,1.0,,0.042686583,0.13837006,0.8189433570398691,0.073124619,0.8623782274423943,1.0,0.5850413364901496,0.128675302,0.8713246978870489,0.2521747326740713,0.001801302,0.078517516,0.042900852,0.042977716,0.011539464,0.2171664403126321,0.1284052435824844,0.023554329,0.011556465,0.02139378,0.1032424020394434,,0.002806009,0.042791983,0.006023382,0.046386334,1.0,1.0,1.0,0.05177973,4.665946872160792,5.0,11695.060585602523,11180.0,3211.4271147271747,610.2508578558461,500.0,7802.270361017695,7550.0,7114.68777,5700.0,16759.83165975384,16039.5,274588092.0,0.0,0.9886363636363636,0.2727272727272727,0.3522727272727273,0.0,0.375,293.2208369
Gwalior,Madhya Pradesh,24.36,902.05,752.6,99.5,98.6,83.16,69.8,94.86,40.62,37.93,11.8,3.28,77.07,60.56,51.49,36.45,0.46,2.32,10.85,0.18,13.42,22.54,70.48,68.85,97.18,38.89,97.65,1717.25,74.13,20.28,86.58,94.66,1.88,6.89,0.57,11.6,40.14,12.36,2.4,32.98,0.67,20.43,26.12,38.81,78.39,62.5,66.64,11.11,13.04,19.91,25.1,0.22,0.0,1.51,4.58,30.15,0.2,11.28,0.882,23.0,4.0,7.494076759672354,8.0,2569.5276550129342,3328.0056513383197,0.2619987810084669,0.3002748500953861,0.3106312132335571,0.1270951556625899,0.4243333905891706,0.5111741503770879,0.063294138,0.239771143,0.084316182,0.1545679060324365,0.1431133494972932,0.074623237,0.080522645,0.1414029382296698,0.071412905,0.9553891705268732,0.000436903,0.016881094,0.033078869,0.1020144252210549,0.8475887097452756,1.0,1.0,0.2447182828099773,0.7552817171900227,0.026326921,0.029022056,0.004166811,0.03856149,,0.1157060185439939,0.3885608191916662,0.1585000409168712,0.033946783,0.825844303,0.02813141,0.074665853,0.7429793934463491,0.077623129,0.092607486,0.086789992,0.655020193,0.2086698115487913,0.3153708949382983,0.6846291050617017,0.2460586976672873,0.6700583825349082,0.2415637850195753,0.7307045628171751,0.6115649472923782,0.387977341,0.9745271917988606,0.2747369396127752,0.9768073325335026,0.037842649,0.045908485,0.1047760538206758,0.8076511835896021,0.084235075,0.8309768095430574,1.0,0.4171582310231686,0.1251668922624113,0.8748331077375887,0.1766158461136388,0.016336319,0.076533998,0.1024533106062192,0.055020086,0.018083746,0.2054123605926631,0.1683085403168377,0.048154575,0.006323768,0.02754637,0.081917237,0.001198321,,0.028296294,0.052415788,0.068029488,1.0,1.0,1.0,0.012639208,4.194813182109506,4.0,14722.169364931193,13090.0,1555.9730301157874,513.9767636690096,500.0,8665.313371805032,7500.0,7957.862322789085,7000.0,18177.370841040592,17432.5,356344726.0,0.09375,0.8671875,0.3671875,0.4375,0.015625,0.1796875,285.702844
Datia,Madhya Pradesh,24.09,916.0,658.4,99.77,95.82,66.78,31.2,91.52,30.87,27.84,27.66,5.95,72.94,73.05,66.25,58.18,0.16,0.84,5.9,0.0,7.35,32.22,55.95,54.16,94.39,21.43,98.02,1809.34,76.65,13.19,80.59,100,0,5.68,0.42,2.75,36.77,16.37,6.81,29.42,2.77,22.99,19.11,38.97,72.76,58.63,59.49,12.23,14.57,15.33,19.65,0.66,0.66,1.1,6.65,44.71,0.21,9.36,0.736,23.0,5.0,4.764757699919077,5.0,158.61477751411962,3216.343258474261,0.3933256990522061,0.2517367053419441,0.277056965,0.077880631,0.4798373212064559,0.4640478135968279,0.047768266,0.2845896594964502,0.1674235462471857,0.2212313486315963,0.1803534017862963,0.05574518,0.055699161,0.014467866,0.004121675,0.9974452226957368,0.00244109,0.043366609,0.002181419,0.037452391,0.9145584910118788,1.0,1.0,0.4226505801296508,0.5773494198703492,0.013678839,0.013108883,,,,0.069043787,0.1336029567091067,0.5644764284270773,0.07357924,0.9178080962933972,0.049248291,0.007797855,0.9361068526491428,0.026260213,0.029111131,0.002769567,0.9615841553124292,0.012959304,0.022000713,0.9779992870389894,0.012959304,0.9779992870389894,0.1097564921358521,0.8464188111447947,0.5482195195241254,0.4517804804758745,0.9954861192813284,0.1758287335462041,0.99024237,0.028509421,0.005028288,0.053016428,0.9134458622836557,0.1050738538117106,0.8435530990675915,,,0.083280058,0.9167199419247992,0.2737531616077515,0.003090039,0.1126182346598438,0.011904401,0.079127694,0.001598201,0.2964656463963829,0.051908519,0.010193387,0.001428193,0.020577158,0.099662044,0.008346599,0.000880285,0.08663264,,0.032774107,1.0,1.0,1.0,0.022686653,5.017233724502101,5.0,10067.33922785389,10475.0,4002.6681889600018,712.7480241234576,500.0,7728.506842,8000.0,6534.957605525773,4400.0,15971.373888166496,16440.0,163016764.0,0.0,1.0,0.020833333,0.6875,0.020833333,0.2708333333333333,334.5946629
Shivpuri,Madhya Pradesh,27.83,897.8,962.5,97.19,86.8,55.49,32.67,96.17,38.92,21.23,32.51,6.7,58.74,64.34,55.53,49.1,0.31,0.32,5.16,0.31,12.65,31.49,54.12,52.71,98.11,27.65,95.37,721.31,89.26,8.87,67.77,100,0,6.83,0.58,7.23,39.18,18.37,5.68,36.05,0.0,26.69,16.42,32.63,70.54,51.05,54.61,9.95,15.07,13.69,15.69,0.92,0.0,0.0,7.52,43.43,0.2,12.17,0.653,23.0,6.0,4.084675901996066,5.0,254.99376692872033,1970.4960157619128,0.342580596,0.3110802509736858,0.2263008555652395,0.1200382973377845,0.4116204037825074,0.4975645281476586,0.071022612,0.4597616444694878,0.1263659856941414,0.091678518,0.1999340374232637,0.04309056,0.040216102,0.032861765,0.002481216,0.994897028,,0.2632173063489208,,0.032953934,0.7025545286263151,,,0.4344867605118906,0.5655132394881094,0.079330952,0.062644999,0.114987172,0.050397691,0.1276806583313783,0.042088085,0.1739190715871112,0.2317463261579158,,0.8948269121525109,0.095747195,0.009425893,0.8596331040721382,0.076824612,0.00291025,0.060632034,0.9707184889886756,0.020573744,0.029281511,0.9707184889886756,0.020573744,0.9707184889886756,,0.921633156,0.5632473600487918,0.4340927950177256,0.8648155562914419,0.4339201043392893,0.9860503002528938,0.028518454,0.039120531,0.1147167261085823,0.8176442890002448,0.1253708380765887,0.7817153226690322,1.0,,0.2216625269727397,0.7783374730272602,0.2749338679287202,0.003085191,0.1200910753116488,0.029761386,0.065643211,0.00093898,0.2221748928247352,0.1498071938302318,0.025424688,0.00178756,0.026549947,0.078537995,0.019792456,0.003610171,,,0.092913839,0.991356052,1.0,0.991356052,,4.205334064894173,5.0,6652.914190413283,8000.0,1237.632892626246,928.1893969347744,800.0,7922.828841112861,10000.0,6119.667948934529,7250.0,9988.941656,12729.0,188732537.0,0.0,1.0,0.035714286,0.6071428571428571,0.1071428571428571,0.25,366.3082505
Tikamgarh,Madhya Pradesh,26.55,912.0,1104.71,99.7,79.95,56.58,32.13,96.94,40.48,25.82,32.63,5.39,71.3,76.15,71.0,65.95,0.19,0.84,3.66,0.19,4.07,42.77,69.04,64.15,100.0,27.83,99.51,551.41,79.51,5.8,79.86,100,0.01,4.36,0.84,8.82,27.5,19.73,7.26,34.88,0.0,21.3,10.4,42.59,67.48,49.05,56.37,12.23,14.91,14.38,12.93,0.0,0.0,1.56,5.59,53.85,0.3,14.44,0.722,23.0,7.0,5.684564586609305,7.5,1305.995951,2009.9323212526433,0.2780929939074799,0.2628773802470228,0.3366291876253945,0.1224004382201027,0.4053674380411101,0.5076516111270845,0.084074758,0.3556336730051371,0.069628828,0.133849507,0.194075277,0.1098509711402143,0.071298777,0.043827981,0.021834986,0.9855779488127892,0.003459775,0.258055206,0.019692358,0.045888571,0.6351137331750398,1.0,1.0,0.3003854891270709,0.699614511,0.153983549,0.028697803,0.053428892,,0.013706908,0.1527438036874968,0.283931711,0.1706579592053466,,0.8290045522287021,0.085447371,0.049424369,0.780377589,0.1084926271011445,0.057292312,0.030828749,0.8542499171588094,0.1457500828411905,0.1661994164964324,0.8338005835035676,0.1457500828411905,0.7874353902447928,0.02953557,0.7544542187527835,0.5008607952387304,0.4851906737849327,0.9432032825948896,0.2911870512541692,0.9217526255641636,0.1190217445765622,0.030468329,0.04752158,0.8029883461644426,0.093766708,0.8042867115377423,0.5924679517180126,1.0,0.2984538758220849,0.7015461241779151,0.2305015615594887,0.010487979,0.140540878,0.06881955,0.059587523,0.015670512,0.2000501575878486,0.1247864409660962,0.012143355,0.005283988,0.057681841,0.072193452,0.002906193,,,0.013816214,0.089190201,1.0,1.0,1.0,,4.984099493571494,5.0,10867.982226934697,10000.0,877.7935625638712,671.3730254,700.0,8927.244990074985,8000.0,9270.379172818424,8000.0,13933.74114933736,13017.0,154272319.0,0.1785714285714285,0.7857142857142857,0.1785714285714285,0.5357142857142857,0.0,0.2857142857142857,457.6877317
Chhatarpur,Madhya Pradesh,29.62,928.94,924.8,96.76,86.5,55.46,30.13,86.63,17.08,24.73,39.15,6.58,62.98,72.87,60.63,48.78,0.27,0.38,8.91,0.12,6.36,17.79,53.6,36.88,92.33,15.58,91.24,1505.08,73.05,11.0,80.39,98.16,0,6.22,4.9,6.77,45.11,17.54,5.76,34.59,1.36,25.19,13.87,46.79,87.21,63.5,67.14,8.98,12.68,17.18,17.45,3.93,3.42,3.22,10.81,60.45,0.48,17.49,0.663,23.0,8.0,5.192056829904172,6.0,852.6105229401602,2000.486481047607,0.3036922254314994,0.3097341320961697,0.2677704543025384,0.1188031881697924,0.4224258775326468,0.5353145768938683,0.041541393,0.4102346496525428,0.060171051,0.1106941059888149,0.2365692761056479,0.061327473,0.054423593,0.052828792,0.012247589,0.981532444,,0.2617339401944781,0.026824151,0.040557747,0.6246008476558988,,,0.3039197102401303,0.6960802897598697,0.1275414387775124,0.079511642,0.052480215,0.088924545,0.018585473,0.028543938,0.3123210855337781,0.102482773,,0.92424941,0.025512607,0.037049308,0.8473228670116955,0.1030028596703569,0.028676002,0.012227713,0.86539313,0.1126744324191838,0.1204713242346375,0.8795286757653624,0.097476686,0.885701162,0.139412163,0.7471651991284652,0.5520640776922561,0.4333019316032435,0.9413218153550764,0.3457574369548237,0.996761403,0.000410709,0.040026964,0.1198177069005343,0.8351832004358986,0.055926916,0.8906709101421644,0.2112373674059607,0.053767846,0.2744718321292904,0.7255281678707096,0.2827125054053657,0.00020958,0.1063334141840965,0.05342214,0.050972744,0.007926961,0.1775718257273558,0.1718900679858282,0.00220914,0.010778902,0.025873474,0.1089920979498231,0.000718152,0.00150347,0.067602715,0.011774994,0.048428905,1.0,1.0,1.0,,4.999527262938564,5.0,8723.074526802748,8500.0,1428.7777244421618,703.4491807521085,700.0,9070.072675021444,9000.0,8905.429698312806,8000.0,12353.256135912176,12504.5,507724102.0,0.1011904761904761,0.8869047619047619,0.1726190476190476,0.6190476190476191,0.011904762,0.1964285714285714,495.7208621
Panna,Madhya Pradesh,27.47,956.23,889.21,95.79,85.53,43.81,22.1,83.37,12.56,23.97,22.81,7.96,46.04,67.63,57.79,46.99,0.65,1.26,6.96,0.78,9.35,21.7,58.2,30.87,90.74,15.89,87.88,1907.84,76.58,9.92,76.15,98.47,1.53,7.79,2.14,9.35,45.07,23.19,7.94,39.24,2.42,26.77,15.68,56.28,74.46,59.04,63.1,8.55,12.5,16.14,14.37,0.49,0.0,0.0,13.57,55.52,0.28,14.07,0.559,23.0,9.0,5.520315574791249,7.0,562.4550156566179,1720.5571250733042,0.3276265929458117,0.3097935086617376,0.2773864843713267,0.085193414,0.4513397140109149,0.5005830746898241,0.048077211,0.3165059979441446,0.1499684436850137,0.095371192,0.2205460839997857,0.1046858090713696,0.073635646,0.033331228,0.004077688,0.9861294024685514,0.012630271,0.4437281976932136,0.010419354,0.1340264285718248,0.3983262159223688,1.0,0.2177688477276263,0.2678509076237644,0.7321490923762356,0.1496443957702566,0.1605705650774507,0.02951483,0.3186501613509191,0.024578943,0.01014369,0.052226684,0.026105752,,0.9506229953399034,0.022349551,0.027027454,0.9281434038738028,0.050856928,0.006428279,0.014571389,0.8992507637727642,0.1007492362272357,0.082767406,0.917232594,0.067339464,0.9326605355858548,0.1748328503976512,0.7213950524684027,0.9483720006327891,,0.8814317314365665,0.3199772342657269,0.9963201853831885,,0.062297958,0.02227181,0.9103552743782546,0.057253037,0.9204720969664072,,,0.1940863306467921,0.8059136693532079,0.1540069151015387,0.001179074,0.099146055,0.020951109,0.089113797,0.008808955,0.2709060380453437,0.074049299,0.005981338,0.001680704,,0.082942884,,,0.093623279,,0.012539022,0.973298243,1.0,1.0,0.1537600626793889,4.379667921296657,4.0,5268.879759766902,5000.0,1429.391228262333,440.0036381005992,450.0,8822.559741962086,8500.0,13264.73245106762,11500.0,8978.815425435776,9225.0,236538264.0,0.0,1.0,0.1805555555555555,0.4166666666666667,0.097222222,0.3055555555555556,549.5774656
Sagar,Madhya Pradesh,26.94,937.49,938.89,98.6,86.69,68.81,32.74,92.15,27.47,32.87,21.41,6.4,58.97,68.46,60.92,47.47,0.74,1.56,8.11,0.08,8.0,22.98,61.65,35.91,95.11,12.98,94.43,2053.68,73.62,11.62,76.96,98.97,0,11.21,7.32,8.49,42.66,15.23,4.74,35.75,2.32,22.79,20.16,51.95,83.28,49.76,49.68,7.02,10.56,25.27,26.39,4.24,3.28,3.47,10.6,51.62,0.33,15.66,0.707,23.0,10.0,5.866767084844371,8.0,911.5319801325114,1653.819706914075,0.3441531044606629,0.2685040837645965,0.2829293464317463,0.1044134653429942,0.4421810379883354,0.5035080801685201,0.045394968,0.3516461591435611,0.07118081,0.1278957068225255,0.2450163632584747,0.054740562,0.065922278,0.053912804,0.023951329,0.966693226,0.067592386,0.4240640006008357,0.2134541700888181,0.017074985,0.2358092427315006,0.6494900449729804,0.9282586765036388,0.3585466689477454,0.6414533310522545,0.058921907,0.004862168,0.082987883,0.013739599,,0.036505194,0.1309516096130507,0.1372870287957621,0.016494142,0.7195074716549934,0.1928493196801039,0.038923647,0.932648178,0.031719894,0.022430558,0.01320137,0.8461984550736787,0.1123727176915838,0.090182576,0.9098174238795496,0.054733093,0.6226106820093751,0.3989211864516097,0.5587822620408386,0.8716117117532131,0.090011977,0.888703474,0.120745583,0.9473272981142394,0.016043825,0.11339945,0.052862168,0.8121851540171142,0.062365403,0.695964252,0.5375300847218815,0.2216223468090436,0.1821819379661909,0.8178180620338091,0.1770901614100799,0.006160141,0.2005818391950448,0.051551811,0.094911505,0.004148181,0.1833115005924826,0.073731367,0.03679057,0.014346983,0.007458881,0.099135812,0.008915914,0.005733987,0.1864903026380296,0.018750016,0.1129837140758236,0.980096173,0.9900480864510408,0.8316989162536086,0.01758195,4.470576619758944,5.0,7213.297230181684,7546.0,1316.3312720265176,844.9993226840411,580.0,9522.239957119184,10240.0,3827.831008383176,2260.0,10487.196472881178,10311.0,487131590.0,0.091428571,0.8742857142857143,0.16,0.4857142857142857,0.074285714,0.28,556.9351823
Damoh,Madhya Pradesh,28.37,953.38,750.79,97.28,80.98,40.63,28.08,87.03,21.56,24.83,28.57,5.91,40.93,72.93,67.45,58.13,1.23,1.38,4.64,0.22,6.44,16.8,56.95,46.43,94.11,29.06,96.23,1817.57,80.31,8.79,76.9,97.96,2.04,10.46,4.13,12.73,40.26,16.2,6.04,32.29,2.4,23.65,17.39,45.97,76.25,48.07,57.02,8.51,9.95,22.58,21.38,0.53,0.19,0.0,16.09,55.41,0.1,15.21,0.621,23.0,11.0,5.641659131477784,8.0,724.9539572513659,1653.3625835909745,0.2995757674068256,0.2689649954624029,0.3042266310846915,0.1272326060460798,0.3986960131757563,0.5160610698983115,0.07969772,0.3508383100433762,0.060807642,0.1574576113127962,0.2285341374051784,0.06821925,0.072631999,0.049675904,0.010712946,0.9764242993939802,0.038264007,0.5029837490137021,0.1000055355601047,0.02211463,0.2953876651172262,0.8237187641983524,0.6455457153812104,0.4064459032713773,0.5935540967286227,0.055617773,0.008412554,0.080599558,0.038018389,0.022424383,0.005118347,0.052933671,0.151802861,0.060479702,0.6931051638352249,0.2143532606710038,0.041426032,0.9390193928211604,0.043233696,0.00804893,0.009697981,0.8549633798790283,0.1392921824069841,0.1489018477622649,0.851098152,0.048460637,0.6248700150812272,0.3367317217500799,0.5965261291734114,0.7509278211898834,0.122368731,0.948929885,0.1920935418236653,0.9714237808328317,0.002696154,0.064389157,0.006459958,0.926454731,0.001743794,0.8211694840573472,,,0.176638596,0.823361404,0.1801295161582463,0.000502514,0.1617681372667077,0.054710541,0.089148484,,0.2081614822656717,0.093083065,0.026466204,0.007417168,0.011368885,0.084221649,0.005545197,0.0011222,0.3681145385386128,0.002321731,0.093161166,1.0,1.0,0.8062908338128386,0.045883651,4.321708672431251,4.0,6251.721351087595,5666.5,1444.8594558887503,872.0175896815214,652.5,8999.587384345441,8583.0,3765.067118568591,2298.5,9632.398192030094,9199.0,304613588.0,0.010416667,0.9166666666666666,0.1979166666666666,0.5729166666666666,0.09375,0.1354166666666666,585.084516
Satna,Madhya Pradesh,27.48,1014.42,657.72,97.75,92.67,55.36,35.24,93.26,22.0,31.46,12.89,0.71,59.17,71.64,61.2,52.12,0.69,0.54,3.8,0.5,9.12,25.8,69.75,51.5,96.1,26.03,89.02,1116.54,75.08,8.75,79.49,100,0.01,4.03,5.15,7.04,49.38,16.8,6.19,31.23,2.27,21.31,20.36,44.6,81.82,57.34,65.08,10.42,15.1,16.17,16.26,2.98,2.79,3.3,6.27,55.85,0.06,21.74,0.661,23.0,12.0,5.7744010475444405,8.0,799.4132012,1783.0484285782668,0.3130727136354947,0.2935038735054411,0.2618879201547782,0.1315354927042859,0.4158767168319104,0.5477096046982443,0.03269423,0.306127009,0.1216475402054099,0.1516178210631597,0.2215584088066785,0.053716713,0.058396917,0.070611071,0.015601516,0.982973631,0.032183614,0.3215427115569175,0.024994004,0.096516267,0.5221846431756025,0.8395885833255816,0.6858250203304563,0.2106590778487537,0.7893409221512463,0.064149398,0.074237188,0.1494385635653975,0.2170828752337728,,0.064289999,0.1561075798943437,0.062848464,0.011052051,0.8127721241494985,0.082306431,0.044367047,0.8430715551472641,0.064583488,0.020992918,0.068504574,0.7428295431265977,0.1226876505026356,0.30959953,0.6904004695065389,0.084408567,0.8022031533913547,0.2041393710259759,0.5826619958512617,0.955709433,0.038200448,0.9944278160676128,0.2386385618522354,0.9971526631217252,0.002792211,0.050922764,0.045915289,0.8964922046519835,0.097101715,0.8883029016984816,0.5272212307960892,0.1800480810722176,0.1949178031182976,0.8050821968817023,0.1429438872802885,0.013522984,0.092785836,0.053892986,0.063085374,0.002694219,0.2549094202276701,0.092102688,0.015440799,0.011967498,0.010060829,0.084781753,0.003719449,0.000723004,0.085264581,0.036696104,0.013097718,1.0,1.0,1.0,0.1381645805821048,4.649399691140505,4.0,6283.166049963894,6000.0,1262.4879720548274,559.1376136831005,500.0,10652.83443165036,10000.0,15069.446543531814,12000.0,10248.305195514404,10329.0,423006584.0,0.006944444,0.9930555555555556,0.3194444444444444,0.4305555555555556,0.076388889,0.1736111111111111,564.3718515
Rewa,Madhya Pradesh,28.63,1054.68,954.24,96.52,82.08,46.05,21.36,92.13,29.37,23.05,28.18,4.77,40.29,70.65,59.9,46.65,1.33,1.17,6.42,1.01,8.83,24.18,66.31,32.99,95.5,18.27,96.21,2318.03,76.35,9.67,77.7,97.18,0,12.03,2.81,10.1,36.97,18.73,8.25,31.53,2.88,16.54,18.17,57.5,78.0,61.66,65.3,12.36,14.43,17.57,20.05,0.25,0.0,0.21,7.58,55.3,0.63,17.62,0.559,23.0,13.0,5.584594187552822,7.0,837.7877360928604,1836.2822730339492,0.4287248688925577,0.2469097565219752,0.2356338689453825,0.088731506,0.5134725349000857,0.4585414575447192,0.027986008,0.2951927237567316,0.141651267,0.1467768034271743,0.2292246016905841,0.048424275,0.092734579,0.027342686,0.014563411,0.9908928531912335,0.034853418,0.4898560466020388,0.02114612,0.1317242680575843,0.3217044476820747,0.8628788201129247,0.9068129809102714,0.2233034974560613,0.7766965025439386,0.042931859,0.063828409,0.050094481,0.4100692548999644,0.053799918,0.013073612,0.096578164,0.032031179,,0.8242985412655592,0.114948128,0.038232279,0.951842183,0.014015684,0.015838338,0.018303796,0.8566363448482311,0.084677463,0.1301876648006388,0.8698123351993612,0.024621296,0.8511893026149359,0.304003155,0.4836963790638027,0.8965893249924434,0.097703634,1.0,0.1857705251687728,0.9949321511121813,0.015881377,0.019795254,0.026655518,0.9376678519055988,0.1160007727515452,0.7778281231872209,0.4978347098085812,,0.096420427,0.9035795730220144,0.1656215968986688,0.013774684,0.1016277900178394,0.041288648,0.055513989,0.007507224,0.3077317005592317,0.04086503,0.025481925,0.004211874,0.002449835,0.1107503342053199,,0.004089654,0.1085091766824417,0.020107723,0.019514456,1.0,1.0,1.0,0.118916822,4.804978916236006,4.5,5123.039239,4500.0,1304.8504618653687,659.7948136905035,500.0,11136.150074710333,10000.0,17985.439575774773,13600.0,9514.544421,8683.0,294320075.0,0.010416667,0.9895833333333334,0.40625,0.1979166666666666,0.1041666666666666,0.2916666666666667,599.4650679
Umaria,Madhya Pradesh,26.09,1026.42,905.68,98.17,79.48,53.69,26.86,92.18,19.86,26.41,21.2,4.71,48.9,71.15,60.51,49.61,0.79,0.9,5.25,0.12,5.66,40.51,82.88,48.86,93.72,26.02,96.28,1304.39,89.22,10.52,91.87,100,0,4.37,3.17,9.83,45.25,15.47,4.0,36.57,2.71,21.12,14.56,58.64,71.48,51.46,55.32,9.44,13.06,20.92,22.1,0.91,0.41,0.77,13.86,59.13,1.97,29.81,0.61,23.0,14.0,4.121996293811775,7.0,1044.3997657906723,1519.5384135447364,0.3494178163979361,0.3504384468537608,0.2233704436703182,0.076773293,0.403720179,0.4580330366578729,0.138246784,0.3885438120116962,0.1675903807289522,0.1401052962346831,0.1902969665768962,0.034107875,0.045365072,0.024574333,0.005120732,0.9900764071798802,0.005009359,0.3920136254567329,0.039914796,0.008063806,0.5549984137677897,,,0.2602672652123339,0.7397327347876661,0.041915833,0.018224281,0.023691553,,,0.053863446,0.3280365889059616,0.5342682983703628,,0.9443110523017094,0.006929481,0.00900832,0.8277450127938552,0.1287180117708083,,0.043536975,0.8552639663922856,0.1447360336077144,0.1179960248263456,0.8820039751736544,0.095520593,0.8440262330982944,0.014535022,0.9671395508524846,1.0,,0.9614758850024854,0.478124633,0.9974821570696292,0.003785829,,0.00900832,0.98720585,0.070627499,0.8948902834608198,1.0,,0.260371769,0.739628231,0.090958543,,0.1154499154068533,0.045889838,0.05974083,0.015779504,0.2369750936746666,0.1369858163630753,0.002958656,0.02179544,,0.1099683921025196,,0.004295533,,0.015143293,0.011367761,1.0,1.0,0.8545427876213447,0.1194300211691183,4.526243187139761,4.5,5951.282597550011,6000.0,1099.1870281944075,760.2902744543943,800.0,11402.720444695397,11500.0,16254.423543540632,20500.0,10115.55663443735,10466.5,53134438.0,0.125,0.875,0.2083333333333333,0.5416666666666666,0.083333333,0.1666666666666666,668.5183448
